num,utt,날씨 묻기,관광지 추천,숙소 추천,맛집 추천,인사,소개,활동 추천,카페 추천
2884,근데 너 뭐 할수 있는지 소개해 줘.,0,0,0,0,0,1,0,0
2885,근데 너 뭐 할수 있는지 궁금해요.,0,0,0,0,0,1,0,0
2886,너 뭐 할수 우선 있는지 알려줘봐.,0,0,0,0,0,1,0,0
2887,너 뭐 저 할수 있는지 궁금해요.,0,0,0,0,0,1,0,0
2888,어 너 뭐 할수 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2889,너 뭐 할수 있는지 근데 궁금해요.,0,0,0,0,0,1,0,0
2890,너 뭐 할수 있는지 있잖아 알려줘봐.,0,0,0,0,0,1,0,0
2891,저기 너 뭐 할수 있는지 말해.,0,0,0,0,0,1,0,0
2892,너 뭐 할수 있는지 저기 알려주세요.,0,0,0,0,0,1,0,0
2893,너 저기 뭐 할수 있는지 말해볼래?,0,0,0,0,0,1,0,0
2894,너 있잖아 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2895,너 뭐 할수 있는지 있잖아 알려주세요.,0,0,0,0,0,1,0,0
2896,너 뭐 할수 있는지 어 소개해 줘.,0,0,0,0,0,1,0,0
2897,너 일단 뭐 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2898,우선 너 뭐 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2899,너 뭐 할수 있잖아 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2900,너 뭐 저 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2901,너 뭐 할수 있잖아 있는지 말해줘.,0,0,0,0,0,1,0,0
2902,우선 너 뭐 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2903,어 너 뭐 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2904,너 뭐 할수 저 있는지 궁금해요.,0,0,0,0,0,1,0,0
2905,너 뭐 할수 흠 있는지 알려주세요.,0,0,0,0,0,1,0,0
2906,너 먼저 뭐 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2907,너 뭐 할수 저기 있는지 궁금해요.,0,0,0,0,0,1,0,0
2908,너 뭐 할수 근데 있는지 알려주세요.,0,0,0,0,0,1,0,0
2909,너 뭐 할수 있는지 근데 알려주세요.,0,0,0,0,0,1,0,0
2910,너 뭐 할수 일단 있는지 알려줘봐.,0,0,0,0,0,1,0,0
2911,너 뭐 할수 있는지 우선 소개해 줘.,0,0,0,0,0,1,0,0
2912,너 뭐 할수 있는지 저 궁금해.,0,0,0,0,0,1,0,0
2913,너 뭐 할수 있는지 흠 소개해 줘.,0,0,0,0,0,1,0,0
2914,너 흠 뭐 할수 있는지 알려주세요.,0,0,0,0,0,1,0,0
2915,우선 너 뭐 할수 있는지 말해볼래?,0,0,0,0,0,1,0,0
2916,너 뭐 음 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2917,너 저 뭐 할수 있는지 알려줘봐.,0,0,0,0,0,1,0,0
2918,너 저기 뭐 할수 있는지 소개해 줘.,0,0,0,0,0,1,0,0
2919,먼저 너 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2920,저기 너 뭐 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2921,너 뭐 할수 근데 있는지 소개해 줘.,0,0,0,0,0,1,0,0
2922,저 너 뭐 할수 있는지 말해.,0,0,0,0,0,1,0,0
2923,너 뭐 할수 있는지 흠 말해줘.,0,0,0,0,0,1,0,0
2924,일단 너 뭐 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2925,너 뭐 흠 할수 있는지 알려줘봐.,0,0,0,0,0,1,0,0
2926,너 뭐 할수 있는지 어 말해볼래?,0,0,0,0,0,1,0,0
2927,너 뭐 할수 있는지 흠 말해.,0,0,0,0,0,1,0,0
2928,너 어 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2929,너 뭐 저 할수 있는지 말해볼래?,0,0,0,0,0,1,0,0
2930,너 뭐 할수 있는지 우선 ㄱㄱ.,0,0,0,0,0,1,0,0
2931,음 너 뭐 할수 있는지 말해.,0,0,0,0,0,1,0,0
2932,너 뭐 할수 있는지 소개해 저 주세요.,0,0,0,0,0,1,0,0
2933,너 뭐 할수 먼저 있는지 소개해 줘.,0,0,0,0,0,1,0,0
2934,너 뭐 먼저 할수 있는지 알려줘봐.,0,0,0,0,0,1,0,0
2935,너 뭐 저기 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2936,먼저 너 뭐 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2937,너 뭐 할수 있는지 소개해 저기 줘.,0,0,0,0,0,1,0,0
2938,너 뭐 할수 있는지 저기 알려줘봐.,0,0,0,0,0,1,0,0
2939,너 흠 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2940,있잖아 너 뭐 할수 있는지 소개해 줘.,0,0,0,0,0,1,0,0
2941,흠 너 뭐 할수 있는지 알려줘봐.,0,0,0,0,0,1,0,0
2942,너 뭐 저기 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2943,너 우선 뭐 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2944,너 아 뭐 할수 있는지 궁금해요.,0,0,0,0,0,1,0,0
2945,너 뭐 할수 우선 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2946,너 뭐 할수 일단 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2947,너 뭐 할수 일단 있는지 소개해 줘.,0,0,0,0,0,1,0,0
2948,너 뭐 할수 있는지 소개해 있잖아 주세요.,0,0,0,0,0,1,0,0
2949,너 근데 뭐 할수 있는지 말해.,0,0,0,0,0,1,0,0
2950,너 뭐 어 할수 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2951,너 뭐 할수 일단 있는지 말해볼래?,0,0,0,0,0,1,0,0
2952,아 너 뭐 할수 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2953,너 음 뭐 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2954,우선 너 뭐 할수 있는지 알려주세요.,0,0,0,0,0,1,0,0
2955,너 뭐 근데 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2956,저 너 뭐 할수 있는지 알려주세요.,0,0,0,0,0,1,0,0
2957,너 뭐 할수 근데 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2958,너 뭐 먼저 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2959,있잖아 너 뭐 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2960,너 뭐 할수 우선 있는지 말해줘.,0,0,0,0,0,1,0,0
2961,너 뭐 할수 일단 있는지 말해.,0,0,0,0,0,1,0,0
2962,너 뭐 할수 근데 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2963,너 근데 뭐 할수 있는지 알려주세요.,0,0,0,0,0,1,0,0
2964,근데 너 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2965,너 뭐 근데 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2966,너 저 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2967,너 뭐 먼저 할수 있는지 소개해 줘.,0,0,0,0,0,1,0,0
2968,너 뭐 할수 음 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2969,너 일단 뭐 할수 있는지 알려주세요.,0,0,0,0,0,1,0,0
2970,너 음 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2971,너 저 뭐 할수 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2972,너 뭐 할수 일단 있는지 알려주세요.,0,0,0,0,0,1,0,0
2973,근데 너 뭐 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2974,너 뭐 할수 있는지 소개해 흠 줘.,0,0,0,0,0,1,0,0
2975,저기 너 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2976,아 너 뭐 할수 있는지 말해.,0,0,0,0,0,1,0,0
2977,너 먼저 뭐 할수 있는지 알려줘봐.,0,0,0,0,0,1,0,0
2978,너 어 뭐 할수 있는지 말해.,0,0,0,0,0,1,0,0
2979,너 뭐 할수 어 있는지 말해.,0,0,0,0,0,1,0,0
2980,너 뭐 할수 있는지 소개해 음 줘.,0,0,0,0,0,1,0,0
2981,너 뭐 할수 있는지 어 궁금해.,0,0,0,0,0,1,0,0
2982,근데 너 뭐 할수 있는지 궁금해.,0,0,0,0,0,1,0,0
2983,너 뭐 할수 있는지 근데 소개해 주세요.,0,0,0,0,0,1,0,0
2984,너 뭐 흠 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2985,너 뭐 있잖아 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2986,너 뭐 할수 있는지 일단 소개해 주세요.,0,0,0,0,0,1,0,0
2987,근데 너 뭐 할수 있는지 알려주세요.,0,0,0,0,0,1,0,0
2988,너 뭐 있잖아 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2989,너 뭐 근데 할수 있는지 알려주세요.,0,0,0,0,0,1,0,0
2990,너 뭐 음 할수 있는지 알려줘봐.,0,0,0,0,0,1,0,0
2991,너 흠 뭐 할수 있는지 ㄱㄱ.,0,0,0,0,0,1,0,0
2992,너 뭐 할수 있는지 일단 말해볼래?,0,0,0,0,0,1,0,0
2993,너 뭐 할수 아 있는지 말해줘.,0,0,0,0,0,1,0,0
2994,너 뭐 할수 근데 있는지 말해.,0,0,0,0,0,1,0,0
2995,너 뭐 우선 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2996,너 뭐 아 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
2997,너 뭐 할수 일단 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
2998,너 뭐 할수 있는지 아 소개해 주세요.,0,0,0,0,0,1,0,0
2999,너 아 뭐 할수 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
3000,너 뭐 할수 있는지 있잖아 ㄱㄱ.,0,0,0,0,0,1,0,0
3001,너 뭐 할수 어 있는지 소개해 줘.,0,0,0,0,0,1,0,0
3002,너 뭐 할수 있는지 우선 말해볼래?,0,0,0,0,0,1,0,0
3003,음 너 뭐 할수 있는지 말해볼래?,0,0,0,0,0,1,0,0
3004,너 뭐 할수 있는지 소개해 음 주세요.,0,0,0,0,0,1,0,0
3005,일단 너 뭐 할수 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
3006,있잖아 너 뭐 할수 있는지 소개해 주세요.,0,0,0,0,0,1,0,0
3007,너 뭐 아 할수 있는지 소개해 줘.,0,0,0,0,0,1,0,0
3008,먼저 너 뭐 할수 있는지 알려줘봐.,0,0,0,0,0,1,0,0
3009,너 뭐 할수 있는지 저 소개해 줘.,0,0,0,0,0,1,0,0
3010,너 있잖아 뭐 할수 있는지 궁금해요.,0,0,0,0,0,1,0,0
3011,너 뭐 저 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
3012,너 뭐 할수 있는지 있잖아 말해.,0,0,0,0,0,1,0,0
3013,너 뭐 일단 할수 있는지 알려주세요.,0,0,0,0,0,1,0,0
3014,있잖아 너 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
3015,너 뭐 할수 있는지 소개해 우선 주세요.,0,0,0,0,0,1,0,0
3016,너 일단 뭐 할수 있는지 말해볼래?,0,0,0,0,0,1,0,0
3017,너 뭐 할수 일단 있는지 말해줘.,0,0,0,0,0,1,0,0
3018,너 근데 뭐 할수 있는지 말해줘.,0,0,0,0,0,1,0,0
3019,너 뭐 할수 어 있는지 알려주세요.,0,0,0,0,0,1,0,0
3020,너 일단 뭐 할수 있는지 소개해 줘.,0,0,0,0,0,1,0,0
3021,한라산 근처에 있는 자리물회 음식집 어디가 좋아?,0,0,0,1,0,0,0,0
3022,곽지3길 27 유명한 전복 식당 추천해 줘요.,0,0,0,1,0,0,0,0
3023,만장굴 대표하는 오겹살 음식집 추천해 주세요.,0,0,0,1,0,0,0,0
3024,서광로 대표하는 고사리육개장 음식점 추천 좀.,0,0,0,1,0,0,0,0
3025,연동3길 근처에 있는 흑돼지 구이 음식집 알려줘.,0,0,0,1,0,0,0,0
3026,동문로 근처에 있는 보말 칼국수 식당 추천해 줘요.,0,0,0,1,0,0,0,0
3027,애월읍 유명한 보말 칼국수 식당 추천.,0,0,0,1,0,0,0,0
3028,메이즈랜드 맛있는 갈치회 식당 추천 부탁해.,0,0,0,1,0,0,0,0
3029,중문동 근처에 있는 오겹살 음식집 추천해 주세요.,0,0,0,1,0,0,0,0
3030,만장굴 근처에 있는 오메기떡 음식집 추천.,0,0,0,1,0,0,0,0
3031,휴애리 자연생활공원 지역에서 유명한 해물탕 음식집 추천 좀.,0,0,0,1,0,0,0,0
3032,신설로 가성비 좋은 보말 칼국수 음식집 어디가 좋을까?,0,0,0,1,0,0,0,0
3033,중문동 지역에서 유명한 우럭 음식집 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3034,남광로 근처에 있는 비빔국수 식당 어디에 있어?,0,0,0,1,0,0,0,0
3035,비룡길 고기국수 음식점 어디가 괜찮아?,0,0,0,1,0,0,0,0
3036,우도 대표하는 해물 라면 음식집 어디가 괜찮아?,0,0,0,1,0,0,0,0
3037,서귀동 지역에서 유명한 흑돼지 만두 식당 어디가 좋아?,0,0,0,1,0,0,0,0
3038,서광리 가성비 좋은 삼겹살 음식집,0,0,0,1,0,0,0,0
3039,메이즈랜드 대표하는 고기국수 식당 어디가 좋니?,0,0,0,1,0,0,0,0
3040,성읍민속마을 유명한 오메기떡 음식집 어디가 좋을까?,0,0,0,1,0,0,0,0
3041,서귀동 맛있는 옥돔구이 음식집 추천해 주세요.,0,0,0,1,0,0,0,0
3042,동문로 근처에 있는 흑돼지 만두 식당,0,0,0,1,0,0,0,0
3043,휴애리 자연생활공원 맛있는 우럭 음식점 어디가 좋아?,0,0,0,1,0,0,0,0
3044,테디베어뮤지엄 근처에 있는 자리물회 음식점 어디가 좋아?,0,0,0,1,0,0,0,0
3045,탑동로 대표하는 성게 미역국 음식집 어디가 괜찮니?,0,0,0,1,0,0,0,0
3046,서천길 맛있는 해물 뚝배기 음식집 어디가 좋을까?,0,0,0,1,0,0,0,0
3047,문주란로 맛있는 올래국수 음식집 어디가 좋을까?,0,0,0,1,0,0,0,0
3048,용두암 가성비 좋은 자리물회 식당 추천해줘.,0,0,0,1,0,0,0,0
3049,구남동 가성비 좋은 비빔국수 음식점 추천.,0,0,0,1,0,0,0,0
3050,제주 원도심 전복 음식점 추천.,0,0,0,1,0,0,0,0
3051,한림리 유명한 몸국 식당 어디에 있어?,0,0,0,1,0,0,0,0
3052,탑동로 고등어회 음식집 어디가 좋니?,0,0,0,1,0,0,0,0
3053,은남3길 1 맛있는 고등어회 음식집 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3054,문주란로 대표하는 옥돔구이 음식집 추천해 줘요.,0,0,0,1,0,0,0,0
3055,노형동 맛있는 흑돼지 튀김 식당 추천해 줘요.,0,0,0,1,0,0,0,0
3056,동백로 대표하는 고사리육개장 음식점,0,0,0,1,0,0,0,0
3057,메이즈랜드 맛있는 갈치조림 음식집 추천해 줘요.,0,0,0,1,0,0,0,0
3058,중문관광단지 가성비 좋은 몸국 음식집 좀 추천해줘.,0,0,0,1,0,0,0,0
3059,가문동길 가성비 좋은 자리물회 음식점 어디가 좋니?,0,0,0,1,0,0,0,0
3060,섭지코지 가성비 좋은 전복 음식집 추천해줘.,0,0,0,1,0,0,0,0
3061,색달동 지역에서 유명한 비빔국수 음식점 추천해줘.,0,0,0,1,0,0,0,0
3062,신창풍차해안 가성비 좋은 성게 미역국 식당 알려줘.,0,0,0,1,0,0,0,0
3063,종달리 근처에 있는 갈치호박국 음식점 어디가 맛있어?,0,0,0,1,0,0,0,0
3064,메이즈랜드 맛있는 고등어구이 음식점 좀 추천해줘.,0,0,0,1,0,0,0,0
3065,우도 근처에 있는 삼계탕 식당 추천해 줘요.,0,0,0,1,0,0,0,0
3066,동문로 가성비 좋은 전복 음식점 어디가 괜찮니?,0,0,0,1,0,0,0,0
3067,비룡길 지역에서 유명한 우럭 음식점 추천해 줘요.,0,0,0,1,0,0,0,0
3068,연북로 오겹살 음식집 어디가 괜찮아?,0,0,0,1,0,0,0,0
3069,함덕리 가성비 좋은 고등어구이 음식점 어디가 좋아?,0,0,0,1,0,0,0,0
3070,가문동길 유명한 올래국수 음식점 좀 추천해줘.,0,0,0,1,0,0,0,0
3071,서해안로 대표하는 해물 라면 음식점 좀 추천해줘.,0,0,0,1,0,0,0,0
3072,서사로 우럭 음식점,0,0,0,1,0,0,0,0
3073,삼도이동 가성비 좋은 고기국수 음식집 알려줄래?,0,0,0,1,0,0,0,0
3074,우도 지역에서 유명한 흑돼지 튀김 음식점 추천해줘.,0,0,0,1,0,0,0,0
3075,동백로 지역에서 유명한 해물 뚝배기 식당 추천해 줘요.,0,0,0,1,0,0,0,0
3076,서광리 유명한 갈치조림 음식집 어디가 괜찮아?,0,0,0,1,0,0,0,0
3077,한경면 근처에 있는 오겹살 음식집 좀 추천해줘.,0,0,0,1,0,0,0,0
3078,고성리 유명한 고등어구이 음식집 좀 추천해줘.,0,0,0,1,0,0,0,0
3079,서문로 유명한 갈치조림 음식집 추천해줘.,0,0,0,1,0,0,0,0
3080,관덕로 대표하는 고등어구이 음식집 알려줘.,0,0,0,1,0,0,0,0
3081,낙원로 대표하는 성게 미역국 식당 어디가 좋을까?,0,0,0,1,0,0,0,0
3082,한림중앙로 대표하는 흑돼지 구이 식당 어디가 맛있어?,0,0,0,1,0,0,0,0
3083,메이즈랜드 근처에 있는 옥돔구이 식당 어디가 좋니?,0,0,0,1,0,0,0,0
3084,제주국제공항서귀포시 근처에 있는 삼계탕 식당 어디가 좋을까?,0,0,0,1,0,0,0,0
3085,오남로 맛있는 옥돔구이 식당 어디가 괜찮니?,0,0,0,1,0,0,0,0
3086,중앙로 대표하는 삼겹살 음식점 추천.,0,0,0,1,0,0,0,0
3087,남광로 가성비 좋은 해물탕 음식집 좀 추천해줘.,0,0,0,1,0,0,0,0
3088,색달동 지역에서 유명한 삼계탕 식당 어디에 있어?,0,0,0,1,0,0,0,0
3089,일주동로 오메기떡 음식집 어디가 좋을까?,0,0,0,1,0,0,0,0
3090,표선리 가성비 좋은 올래국수 음식집 좀 추천해줘.,0,0,0,1,0,0,0,0
3091,오남로 근처에 있는 대패 삼겹살 음식집 어디에 있어?,0,0,0,1,0,0,0,0
3092,서광로 유명한 고기국수 음식집 추천.,0,0,0,1,0,0,0,0
3093,노형동 유명한 대패 삼겹살 식당 어디가 괜찮니?,0,0,0,1,0,0,0,0
3094,한경면 지역에서 유명한 고등어회 식당 추천 좀.,0,0,0,1,0,0,0,0
3095,물영아리오름 근처에 있는 흑돼지 구이 음식집 알려줄래?,0,0,0,1,0,0,0,0
3096,대정읍 근처에 있는 고사리육개장 음식집 어디가 맛있어?,0,0,0,1,0,0,0,0
3097,연동 맛있는 흑돼지 튀김 식당 알려줘.,0,0,0,1,0,0,0,0
3098,제원길 고사리육개장 음식점 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3099,맛있는 보말 칼국수 음식점 어디가 좋아?,0,0,0,1,0,0,0,0
3100,성산일출봉 해물 뚝배기 식당 추천 부탁해.,0,0,0,1,0,0,0,0
3101,고성리 가성비 좋은 꿩메밀 칼국수 음식집 어디에 있어?,0,0,0,1,0,0,0,0
3102,곽지3길 27 가성비 좋은 흑돼지 튀김 음식집 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3103,구좌해안로 대표하는 우럭 음식점 어디가 괜찮아?,0,0,0,1,0,0,0,0
3104,한림리 맛있는 사골해장국 음식집 추천해 줘요.,0,0,0,1,0,0,0,0
3105,서천길 유명한 비빔국수 음식점 어디가 좋을까?,0,0,0,1,0,0,0,0
3106,만장굴 근처에 있는 우럭 음식점 알려줘.,0,0,0,1,0,0,0,0
3107,월랑로 유명한 우럭 음식점 알려줘.,0,0,0,1,0,0,0,0
3108,탑동로 맛있는 꿩메밀 칼국수 음식점 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3109,고성리 맛있는 삼계탕 음식집 어디가 좋아?,0,0,0,1,0,0,0,0
3110,한림읍 가성비 좋은 오겹살 식당 어디에 있어?,0,0,0,1,0,0,0,0
3111,대정읍 대표하는 고기국수 음식점 어디가 괜찮아?,0,0,0,1,0,0,0,0
3112,문주란로 지역에서 유명한 보말 칼국수 음식점 어디에 있어?,0,0,0,1,0,0,0,0
3113,우도 지역에서 유명한 고기국수 식당 어디에 있어?,0,0,0,1,0,0,0,0
3114,연북로 대표하는 고등어구이 식당 좀 추천해줘.,0,0,0,1,0,0,0,0
3115,우도 근처에 있는 자리물회 식당 추천해 줘요.,0,0,0,1,0,0,0,0
3116,연북로 지역에서 유명한 오겹살 음식점 어디가 괜찮아?,0,0,0,1,0,0,0,0
3117,북성로 맛있는 삼계탕 음식집 알려줘.,0,0,0,1,0,0,0,0
3118,연북로 맛있는 해물 뚝배기 음식집 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3119,동백로 근처에 있는 흑돼지 튀김 음식집 추천해줘.,0,0,0,1,0,0,0,0
3120,관덕로 가성비 좋은 해물 라면 식당 어디가 맛있어?,0,0,0,1,0,0,0,0
3121,월랑로 대표하는 자리물회 음식점 어디가 좋을까?,0,0,0,1,0,0,0,0
3122,서광리 가성비 좋은 삼겹살 음식점 추천 부탁해.,0,0,0,1,0,0,0,0
3123,올레 대표하는 해물 뚝배기 음식점 추천.,0,0,0,1,0,0,0,0
3124,고마로 근처에 있는 오메기떡 식당 어디가 괜찮니?,0,0,0,1,0,0,0,0
3125,중문관광단지 대표하는 흑돼지 만두 음식집 알려줘.,0,0,0,1,0,0,0,0
3126,제주국제공항서귀포시 맛있는 흑돼지 구이 식당 추천.,0,0,0,1,0,0,0,0
3127,원노형로 지역에서 유명한 옥돔구이 음식집 알려줄래?,0,0,0,1,0,0,0,0
3128,성산읍 해물 뚝배기 음식점 추천.,0,0,0,1,0,0,0,0
3129,올레 근처에 있는 고사리육개장 식당 어디가 괜찮아?,0,0,0,1,0,0,0,0
3130,제주국제공항서귀포시 근처에 있는 전복 음식점 추천해줘.,0,0,0,1,0,0,0,0
3131,만장굴 전복 음식집 좀 추천해줘.,0,0,0,1,0,0,0,0
3132,성산읍 가성비 좋은 갈치회 음식집 어디가 좋니?,0,0,0,1,0,0,0,0
3133,성산읍 대표하는 삼계탕 음식점 어디가 괜찮니?,0,0,0,1,0,0,0,0
3134,성읍민속마을 지역에서 유명한 고기국수 식당 어디가 좋니?,0,0,0,1,0,0,0,0
3135,오남로 가성비 좋은 삼계탕 음식집 알려줘.,0,0,0,1,0,0,0,0
3136,고마로 맛있는 해물탕 음식점 어디가 좋을까?,0,0,0,1,0,0,0,0
3137,제주 원도심 지역에서 유명한 해물탕 식당 어디에 있어?,0,0,0,1,0,0,0,0
3138,함덕리 대표하는 옥돔구이 음식집 알려줘.,0,0,0,1,0,0,0,0
3139,국립제주박물관 삼계탕 음식집 어디가 괜찮니?,0,0,0,1,0,0,0,0
3140,조함해안로 비빔국수 식당 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3141,제주 원도심 맛있는 해물 뚝배기 음식점 어디가 괜찮아?,0,0,0,1,0,0,0,0
3142,함덕리 맛있는 흑돼지 튀김 식당 어디가 좋아?,0,0,0,1,0,0,0,0
3143,원노형로 근처에 있는 오메기떡 식당 어디가 좋을까?,0,0,0,1,0,0,0,0
3144,표선리 유명한 고등어구이 음식점 추천해 줘요.,0,0,0,1,0,0,0,0
3145,한림읍 대표하는 전복 음식집 추천 부탁해.,0,0,0,1,0,0,0,0
3146,메이즈랜드 유명한 고기국수 식당 어디가 괜찮니?,0,0,0,1,0,0,0,0
3147,오남로 대표하는 꿩메밀 칼국수 음식집 어디가 괜찮아?,0,0,0,1,0,0,0,0
3148,연동 근처에 있는 흑돼지 만두 음식점 어디가 괜찮아?,0,0,0,1,0,0,0,0
3149,월랑로 맛있는 성게 미역국 식당 어디가 좋을까?,0,0,0,1,0,0,0,0
3150,비룡길 대표하는 오겹살 음식집 어디가 괜찮니?,0,0,0,1,0,0,0,0
3151,중앙로 근처에 있는 보말 칼국수 음식집 추천 좀.,0,0,0,1,0,0,0,0
3152,비룡길 맛있는 사골해장국 음식집 어디가 좋을까?,0,0,0,1,0,0,0,0
3153,중앙로 근처에 있는 해물탕 식당 추천 부탁해.,0,0,0,1,0,0,0,0
3154,대정읍 지역에서 유명한 흑돼지 튀김 음식점,0,0,0,1,0,0,0,0
3155,제주시 맛있는 흑돼지 튀김 음식점 어디가 괜찮니?,0,0,0,1,0,0,0,0
3156,신북로 맛있는 몸국 음식집 좀 추천해줘.,0,0,0,1,0,0,0,0
3157,서해안로 유명한 옥돔구이 식당 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3158,추자도 근처에 있는 사골해장국 식당 어디에 있어?,0,0,0,1,0,0,0,0
3159,우도 근처에 있는 비빔국수 음식집 추천 부탁해.,0,0,0,1,0,0,0,0
3160,오남로 가성비 좋은 꿩메밀 칼국수 음식집 어디가 좋을까?,0,0,0,1,0,0,0,0
3161,구좌해안로 근처에 있는 갈치회 식당 어디에 있어?,0,0,0,1,0,0,0,0
3162,제주국제공항서귀포시 근처에 있는 오메기떡 식당 어디가 좋을까?,0,0,0,1,0,0,0,0
3163,안덕면 고등어구이 식당 좀 추천해줘.,0,0,0,1,0,0,0,0
3164,신설로 유명한 성게 미역국 식당 추천해줘.,0,0,0,1,0,0,0,0
3165,한림읍 근처에 있는 삼겹살 음식점 추천.,0,0,0,1,0,0,0,0
3166,조천읍 가성비 좋은 성게 미역국 음식점 어디가 좋을까?,0,0,0,1,0,0,0,0
3167,연북로 맛있는 대패 삼겹살 음식집 어디가 괜찮아?,0,0,0,1,0,0,0,0
3168,삼도이동 지역에서 유명한 전복 식당 좀 추천해줘.,0,0,0,1,0,0,0,0
3169,구좌해안로 대표하는 오겹살 식당 추천 좀.,0,0,0,1,0,0,0,0
3170,일주동로 맛있는 갈치조림 식당 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3171,동문로 우럭 식당 알려줄래?,0,0,0,1,0,0,0,0
3172,비룡길 가성비 좋은 사골해장국 식당 추천해 줘요.,0,0,0,1,0,0,0,0
3173,삼도이동 근처에 있는 해물 뚝배기 식당 추천 ㄱㄱ.,0,0,0,1,0,0,0,0
3174,동문로 맛있는 사골해장국 음식점 어디가 괜찮니?,0,0,0,1,0,0,0,0
3175,남광로 대표하는 고등어구이 음식집,0,0,0,1,0,0,0,0
3176,김녕로 고등어구이 음식집 어디가 괜찮니?,0,0,0,1,0,0,0,0
3177,구좌해안로 대표하는 고기국수 음식집 추천해 줘요.,0,0,0,1,0,0,0,0
3178,임항로 지역에서 유명한 고기국수 식당 어디에 있어?,0,0,0,1,0,0,0,0
3179,성산일출봉 유명한 갈치호박국 식당 추천해 주세요.,0,0,0,1,0,0,0,0
3180,연동 가성비 좋은 흑돼지 구이 식당 어디가 괜찮아?,0,0,0,1,0,0,0,0
3181,월랑로 유명한 성게 미역국 음식점,0,0,0,1,0,0,0,0
3182,중앙로 유명한 흑돼지 만두 음식점 좀 추천해줘.,0,0,0,1,0,0,0,0
3183,한림읍 대표하는 올래국수 음식집 추천 부탁해.,0,0,0,1,0,0,0,0
3184,신설로 맛있는 사골해장국 식당,0,0,0,1,0,0,0,0
3185,중문관광단지 성게 미역국 음식집 어디에 있어?,0,0,0,1,0,0,0,0
3186,문주란로 지역에서 유명한 고등어구이 음식점 추천.,0,0,0,1,0,0,0,0
3187,동문로 지역에서 유명한 고등어회 음식점 추천.,0,0,0,1,0,0,0,0
3188,제주 유명한 삼계탕 식당 알려줘.,0,0,0,1,0,0,0,0
